,const,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_date,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,no_of_week_nights_log,lead_time_log,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,required_car_parking_space_Yes,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,arrival_year_2018,arrival_month_August,arrival_month_December,arrival_month_February,arrival_month_January,arrival_month_July,arrival_month_June,arrival_month_March,arrival_month_May,arrival_month_November,arrival_month_October,arrival_month_September,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,repeated_guest_Yes,booking_status
127,1.0,2,0,0,2,289.5,18,0,0,115.0,1,1.0986122886681098,5.771441123130016,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
128,1.0,2,0,0,2,74.0,18,0,0,109.0,0,1.0986122886681098,4.31748811353631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
129,1.0,2,0,1,3,85.0,17,0,0,60.0,0,1.3862943611198906,4.454347296253507,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,1.0,2,0,0,3,150.0,16,0,0,90.0,1,1.3862943611198906,5.017279836814924,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
131,1.0,2,0,2,2,226.0,29,0,0,70.0,1,1.0986122886681098,5.424950017481403,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
132,1.0,2,0,0,1,10.0,19,0,0,72.1,0,0.6931471805599453,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,1.0,2,2,2,1,146.0,12,0,0,178.2,3,0.6931471805599453,4.990432586778736,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
134,1.0,3,0,0,3,88.0,3,0,0,138.0,1,1.3862943611198906,4.48863636973214,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
135,1.0,3,0,1,1,33.0,30,0,0,180.37874999999997,0,0.6931471805599453,3.5263605246161616,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
136,1.0,2,0,2,1,45.0,25,0,0,93.6,1,0.6931471805599453,3.828641396489095,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,1.0,3,0,2,5,81.0,11,0,0,180.37874999999997,0,1.791759469228055,4.406719247264253,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
138,1.0,2,0,2,3,268.0,8,0,0,78.0,0,1.3862943611198906,5.594711379601839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
139,1.0,2,0,2,1,8.0,31,0,0,86.53,0,0.6931471805599453,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
140,1.0,2,0,1,1,37.0,19,0,0,97.0,1,0.6931471805599453,3.6375861597263857,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,1.0,2,1,2,3,103.0,13,0,0,134.1,0,1.3862943611198906,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
142,1.0,2,0,0,3,44.0,17,0,0,75.0,0,1.3862943611198906,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143,1.0,1,0,0,2,136.0,26,0,0,90.9,0,1.0986122886681098,4.919980925828125,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,1.0,2,0,1,1,18.0,7,0,0,141.0,0,0.6931471805599453,2.9444389791664403,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
145,1.0,0,2,2,1,73.0,21,0,0,69.53,1,0.6931471805599453,4.30406509320417,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,1.0,3,0,2,0,39.0,20,0,0,114.3,1,0.0,3.6888794541139363,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
147,1.0,3,0,3,8,34.0,10,0,0,118.96,1,2.1972245773362196,3.5553480614894135,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
148,1.0,2,0,2,2,204.0,9,0,0,72.75,0,1.0986122886681098,5.3230099791384085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
149,1.0,2,2,2,5,101.0,23,0,0,180.37874999999997,0,1.791759469228055,4.624972813284271,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
150,1.0,2,0,1,0,1.0,28,0,0,97.0,1,0.0,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
151,1.0,2,0,2,5,97.0,4,0,0,82.45,0,1.791759469228055,4.584967478670572,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,1.0,1,0,2,1,68.0,18,0,0,89.53,0,0.6931471805599453,4.23410650459726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
153,1.0,1,0,0,1,7.0,7,0,0,91.0,0,0.6931471805599453,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154,1.0,2,0,1,0,12.0,24,0,0,139.0,0,0.0,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
155,1.0,2,0,1,2,264.0,28,0,0,96.3,0,1.0986122886681098,5.579729825986222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
156,1.0,2,0,2,2,60.0,25,0,0,75.0,0,1.0986122886681098,4.110873864173311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
157,1.0,2,0,2,1,125.0,9,0,0,114.3,1,0.6931471805599453,4.836281906951478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
158,1.0,1,0,4,11,68.0,29,0,0,76.22,0,2.4849066497880004,4.23410650459726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
159,1.0,1,0,0,4,5.0,24,0,0,80.0,0,1.6094379124341003,1.791759469228055,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.0,2,0,2,7,4.0,12,0,0,93.56,2,2.0794415416798357,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,1.0,2,0,2,3,276.0,13,0,0,61.0,0,1.3862943611198906,5.6240175061873385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
162,1.0,2,0,2,5,128.0,5,0,0,43.43,1,1.791759469228055,4.859812404361672,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
163,1.0,2,0,0,2,257.0,1,0,0,101.5,0,1.0986122886681098,5.552959584921617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
164,1.0,2,0,2,2,37.0,2,0,0,74.8,1,1.0986122886681098,3.6375861597263857,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165,1.0,2,0,2,2,96.0,14,0,0,120.15,1,1.0986122886681098,4.574710978503383,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
166,1.0,1,0,1,2,6.0,9,0,0,99.2,0,1.0986122886681098,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
167,1.0,2,0,1,2,104.0,16,0,0,75.0,0,1.0986122886681098,4.653960350157523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
168,1.0,1,0,0,1,27.0,29,0,7,65.0,1,0.6931471805599453,3.332204510175204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
169,1.0,1,0,0,1,1.0,25,0,0,59.03,0,0.6931471805599453,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
170,1.0,2,0,0,4,1.0,2,0,0,116.0,1,1.6094379124341003,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
171,1.0,2,0,1,2,88.0,4,0,0,90.3,1,1.0986122886681098,4.48863636973214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,1.0,2,1,0,1,91.0,7,0,0,121.5,2,0.6931471805599453,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
173,1.0,2,0,0,3,12.0,27,0,0,122.33,0,1.3862943611198906,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,1.0,1,0,0,3,8.0,20,0,0,129.0,1,1.3862943611198906,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
175,1.0,2,0,1,3,100.0,19,0,0,136.0,1,1.3862943611198906,4.61512051684126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
176,1.0,2,0,0,2,26.0,5,0,0,77.0,1,1.0986122886681098,3.295836866004329,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,1.0,2,0,0,1,40.0,9,0,0,108.9,1,0.6931471805599453,3.713572066704308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
178,1.0,2,0,2,1,110.0,25,0,0,94.5,0,0.6931471805599453,4.709530201312334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
179,1.0,2,0,1,2,48.0,31,0,0,94.97,1,1.0986122886681098,3.8918202981106265,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
180,1.0,1,0,1,3,14.0,14,0,0,65.0,0,1.3862943611198906,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
181,1.0,2,0,2,2,71.0,17,0,0,80.75,1,1.0986122886681098,4.276666119016055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
182,1.0,3,0,2,3,56.0,9,0,0,99.71,2,1.3862943611198906,4.04305126783455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
183,1.0,2,0,0,2,18.0,8,0,0,121.0,2,1.0986122886681098,2.9444389791664403,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
184,1.0,2,0,1,1,44.0,18,0,0,96.3,0,0.6931471805599453,3.8066624897703196,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
185,1.0,2,0,2,0,289.5,23,0,0,115.0,1,0.0,5.958424693029782,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
186,1.0,2,0,1,2,289.5,16,0,0,100.0,0,1.0986122886681098,5.713732805509369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
187,1.0,2,0,2,2,175.0,11,0,0,93.5,2,1.0986122886681098,5.170483995038151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188,1.0,2,0,0,3,260.0,22,0,0,113.4,0,1.3862943611198906,5.564520407322694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
189,1.0,1,0,2,4,245.0,6,0,0,110.0,0,1.6094379124341003,5.5053315359323625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
190,1.0,2,0,1,3,159.0,29,0,0,113.4,2,1.3862943611198906,5.075173815233827,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
191,1.0,3,0,2,1,42.0,5,0,0,106.2,0,0.6931471805599453,3.7612001156935624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
192,1.0,2,0,2,2,135.0,23,0,0,99.45,0,1.0986122886681098,4.912654885736052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
193,1.0,2,2,0,1,3.0,11,0,0,153.0,0,0.6931471805599453,1.3862943611198906,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,1.0,2,0,0,1,194.0,15,0,0,86.75,0,0.6931471805599453,5.272999558563747,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
195,1.0,2,0,0,2,142.0,22,0,0,79.2,1,1.0986122886681098,4.962844630259907,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,1.0,1,0,0,3,6.0,1,0,0,75.0,0,1.3862943611198906,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
197,1.0,2,0,0,4,158.0,25,0,0,123.25,1,1.6094379124341003,5.0689042022202315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
198,1.0,2,0,0,2,166.0,30,0,0,99.78,1,1.0986122886681098,5.117993812416755,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
199,1.0,2,0,0,5,57.0,15,0,0,75.0,0,1.791759469228055,4.060443010546419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
200,1.0,2,0,1,1,247.0,6,0,0,109.0,0,0.6931471805599453,5.5134287461649825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
201,1.0,2,0,0,1,14.0,8,0,0,121.0,1,0.6931471805599453,2.70805020110221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
202,1.0,2,0,1,2,270.0,30,0,0,95.4,1,1.0986122886681098,5.602118820879701,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
203,1.0,2,0,2,3,284.0,16,0,0,81.82,0,1.3862943611198906,5.652489180268651,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
204,1.0,2,0,0,1,0.0,2,0,0,73.81,0,0.6931471805599453,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,1.0,2,0,1,1,36.0,27,0,0,91.3,0,0.6931471805599453,3.6109179126442243,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,1.0,1,0,2,2,54.0,16,0,0,66.5,0,1.0986122886681098,4.007333185232471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
207,1.0,3,0,5,10,204.0,15,0,0,123.82,3,2.3978952727983707,5.3230099791384085,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
208,1.0,1,0,1,0,3.0,12,0,0,68.0,0,0.0,1.3862943611198906,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,1.0,2,0,2,3,8.0,4,0,0,133.6,3,1.3862943611198906,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
210,1.0,1,0,2,4,0.0,13,0,0,136.0,0,1.6094379124341003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
211,1.0,2,0,2,1,122.0,27,0,0,107.0,1,0.6931471805599453,4.812184355372417,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
212,1.0,1,0,0,2,74.0,18,0,0,80.0,0,1.0986122886681098,4.31748811353631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
213,1.0,1,0,0,1,28.0,2,0,0,110.0,0,0.6931471805599453,3.367295829986474,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
214,1.0,1,0,2,2,81.0,6,0,0,146.6,1,1.0986122886681098,4.406719247264253,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
215,1.0,2,0,2,1,95.0,3,0,0,76.5,0,0.6931471805599453,4.564348191467836,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216,1.0,2,0,1,3,55.0,1,0,0,75.95,0,1.3862943611198906,4.02535169073515,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217,1.0,2,0,1,2,193.0,20,0,0,120.0,0,1.0986122886681098,5.267858159063328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
218,1.0,3,0,0,3,76.0,15,0,0,168.3,3,1.3862943611198906,4.343805421853684,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
219,1.0,2,0,1,4,148.0,30,0,0,67.0,0,1.6094379124341003,5.003946305945459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,1.0,1,0,2,5,101.0,3,0,0,103.5,0,1.791759469228055,4.624972813284271,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
221,1.0,2,0,1,2,9.0,22,0,0,91.0,1,1.0986122886681098,2.302585092994046,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222,1.0,3,0,2,3,4.0,28,0,0,113.96,1,1.3862943611198906,1.6094379124341003,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,1.0,2,0,1,3,60.0,12,0,0,65.0,1,1.3862943611198906,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
224,1.0,2,0,1,2,11.0,27,0,0,55.0,0,1.0986122886681098,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
225,1.0,1,0,0,1,0.0,14,0,0,140.0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
226,1.0,1,0,2,1,2.0,13,0,0,79.0,0,0.6931471805599453,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,1.0,2,0,1,2,142.0,10,0,0,129.0,1,1.0986122886681098,4.962844630259907,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
228,1.0,2,0,0,1,1.0,14,0,0,78.0,2,0.6931471805599453,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,1.0,2,0,2,6,166.0,18,0,0,100.12,0,1.9459101490553132,5.117993812416755,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
230,1.0,2,0,0,2,102.0,16,0,0,109.0,0,1.0986122886681098,4.634728988229636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
231,1.0,2,2,1,3,72.0,26,0,0,156.61,0,1.3862943611198906,4.290459441148391,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
232,1.0,2,0,0,4,55.0,18,0,0,60.0,1,1.6094379124341003,4.02535169073515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
233,1.0,2,0,0,2,102.0,16,0,0,109.0,0,1.0986122886681098,4.634728988229636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
234,1.0,2,0,0,2,16.0,27,0,0,129.0,1,1.0986122886681098,2.833213344056216,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
235,1.0,2,0,0,3,58.0,1,0,0,140.4,0,1.3862943611198906,4.07753744390572,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
236,1.0,2,0,0,1,85.0,13,0,0,87.0,0,0.6931471805599453,4.454347296253507,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
237,1.0,1,0,1,1,247.0,6,0,0,90.0,0,0.6931471805599453,5.5134287461649825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
238,1.0,2,0,1,2,289.5,17,0,0,72.0,1,1.0986122886681098,5.673323267171493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
239,1.0,2,0,1,2,222.0,2,0,0,72.9,2,1.0986122886681098,5.407171771460119,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
240,1.0,2,0,0,1,4.0,16,0,0,139.0,1,0.6931471805599453,1.6094379124341003,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
241,1.0,2,0,0,1,12.0,27,0,0,108.0,1,0.6931471805599453,2.5649493574615367,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,1.0,2,0,2,4,72.0,20,0,0,127.65,2,1.6094379124341003,4.290459441148391,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
243,1.0,2,0,1,1,44.0,18,0,0,96.3,0,0.6931471805599453,3.8066624897703196,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
244,1.0,3,0,2,1,220.0,17,0,0,180.37874999999997,1,0.6931471805599453,5.3981627015177525,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
245,1.0,2,0,0,2,64.0,17,0,0,140.0,0,1.0986122886681098,4.174387269895637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
246,1.0,2,1,0,4,62.0,16,0,0,88.4,3,1.6094379124341003,4.143134726391533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
247,1.0,3,0,0,2,47.0,22,0,0,134.1,0,1.0986122886681098,3.871201010907891,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
248,1.0,1,0,0,1,113.0,13,0,0,108.0,1,0.6931471805599453,4.736198448394496,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
249,1.0,2,0,2,1,145.0,29,0,0,94.5,0,0.6931471805599453,4.983606621708336,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250,1.0,1,0,0,3,289.5,13,0,0,80.0,0,1.3862943611198906,5.817111159963204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
251,1.0,2,0,1,1,19.0,26,0,0,86.75,1,0.6931471805599453,2.995732273553991,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,1.0,1,0,1,2,0.0,14,0,0,79.0,0,1.0986122886681098,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
253,1.0,2,0,2,2,95.0,10,0,0,119.85,1,1.0986122886681098,4.564348191467836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
254,1.0,1,0,1,1,66.0,4,0,0,99.9,0,0.6931471805599453,4.204692619390966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,1.0,3,0,2,1,104.0,14,0,0,159.3,2,0.6931471805599453,4.653960350157523,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
256,1.0,2,0,0,3,143.0,25,0,0,100.0,0,1.3862943611198906,4.969813299576001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,1.0,2,0,0,3,184.0,9,0,0,105.3,2,1.3862943611198906,5.220355825078324,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
