,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
35407,INN35408,3,0,5,10,Meal Plan 1,0,Room_Type 4,204,2018,8,15,Online,0,0,0,123.82,3,Not_Canceled
33903,INN33904,1,0,1,0,Not Selected,0,Room_Type 1,3,2018,12,12,Online,0,0,0,68.0,0,Not_Canceled
15709,INN15710,2,0,2,3,Meal Plan 1,0,Room_Type 1,8,2017,10,4,Online,0,0,0,133.6,3,Not_Canceled
14797,INN14798,1,0,2,4,Meal Plan 1,0,Room_Type 1,0,2017,9,13,Online,0,0,0,136.0,0,Not_Canceled
33953,INN33954,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,107.0,1,Not_Canceled
19418,INN19419,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,80.0,0,Not_Canceled
23952,INN23953,1,0,0,1,Not Selected,0,Room_Type 1,28,2018,11,2,Online,0,0,0,110.0,0,Canceled
15838,INN15839,1,0,2,2,Meal Plan 1,0,Room_Type 4,81,2018,11,6,Online,0,0,0,146.6,1,Not_Canceled
20407,INN20408,2,0,2,1,Not Selected,0,Room_Type 1,95,2018,4,3,Online,0,0,0,76.5,0,Not_Canceled
35391,INN35392,2,0,1,3,Meal Plan 1,0,Room_Type 1,55,2018,2,1,Online,0,0,0,75.95,0,Not_Canceled
30585,INN30586,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
4958,INN04959,3,0,0,3,Meal Plan 1,0,Room_Type 4,76,2018,9,15,Online,0,0,0,168.3,3,Not_Canceled
2358,INN02359,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2017,12,30,Offline,0,0,0,67.0,0,Not_Canceled
7242,INN07243,1,0,2,5,Not Selected,0,Room_Type 1,101,2018,7,3,Online,0,0,0,103.5,0,Canceled
22353,INN22354,2,0,1,2,Meal Plan 1,0,Room_Type 1,9,2018,2,22,Online,0,0,0,91.0,1,Not_Canceled
8341,INN08342,3,0,2,3,Meal Plan 1,0,Room_Type 4,4,2018,8,28,Online,0,0,0,113.96,1,Not_Canceled
33269,INN33270,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
33853,INN33854,2,0,1,2,Meal Plan 1,0,Room_Type 1,11,2017,11,27,Offline,0,0,0,55.0,0,Not_Canceled
1205,INN01206,1,0,0,1,Meal Plan 1,0,Room_Type 5,0,2018,7,14,Corporate,0,0,0,140.0,0,Not_Canceled
30805,INN30806,1,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,11,13,Aviation,0,0,0,79.0,0,Not_Canceled
2574,INN02575,2,0,1,2,Meal Plan 1,0,Room_Type 4,142,2018,6,10,Online,0,0,0,129.0,1,Not_Canceled
16466,INN16467,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,12,14,Online,0,0,0,78.0,2,Not_Canceled
463,INN00464,2,0,2,6,Meal Plan 1,0,Room_Type 1,166,2018,8,18,Online,0,0,0,100.12,0,Canceled
35647,INN35648,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
19091,INN19092,2,2,1,3,Meal Plan 1,0,Room_Type 6,72,2018,12,26,Online,0,0,0,156.61,0,Canceled
23531,INN23532,2,0,0,4,Meal Plan 1,0,Room_Type 4,55,2017,11,18,Offline,0,0,0,60.0,1,Not_Canceled
28248,INN28249,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
23320,INN23321,2,0,0,2,Not Selected,0,Room_Type 1,16,2018,9,27,Online,0,0,0,129.0,1,Canceled
18095,INN18096,2,0,0,3,Meal Plan 1,0,Room_Type 4,58,2018,6,1,Online,0,0,0,140.4,0,Canceled
20309,INN20310,2,0,0,1,Meal Plan 1,0,Room_Type 1,85,2018,2,13,Online,0,0,0,87.0,0,Canceled
6610,INN06611,1,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,90.0,0,Not_Canceled
30177,INN30178,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,1,Not_Canceled
12860,INN12861,2,0,1,2,Meal Plan 1,0,Room_Type 1,222,2018,12,2,Online,0,0,0,72.9,2,Canceled
17252,INN17253,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,7,16,Online,0,0,0,139.0,1,Not_Canceled
24185,INN24186,2,0,0,1,Meal Plan 1,0,Room_Type 4,12,2018,2,27,Online,0,0,0,108.0,1,Not_Canceled
17253,INN17254,2,0,2,4,Meal Plan 1,0,Room_Type 4,72,2018,10,20,Online,0,0,0,127.65,2,Not_Canceled
2916,INN02917,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,96.3,0,Not_Canceled
10465,INN10466,3,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,213.0,1,Canceled
6538,INN06539,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,140.0,0,Canceled
4204,INN04205,2,1,0,4,Meal Plan 1,0,Room_Type 1,62,2018,11,16,Online,0,0,0,88.4,3,Not_Canceled
12648,INN12649,3,0,0,2,Meal Plan 1,0,Room_Type 4,47,2018,6,22,Online,0,0,0,134.1,0,Canceled
15157,INN15158,1,0,0,1,Not Selected,0,Room_Type 1,113,2018,10,13,Online,0,0,0,108.0,1,Not_Canceled
4764,INN04765,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,Offline,0,0,0,94.5,0,Not_Canceled
19053,INN19054,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0,Not_Canceled
20001,INN20002,2,0,1,1,Meal Plan 1,0,Room_Type 2,19,2017,12,26,Online,0,0,0,86.75,1,Not_Canceled
32152,INN32153,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,3,14,Corporate,0,0,0,79.0,0,Not_Canceled
28769,INN28770,2,0,2,2,Meal Plan 1,0,Room_Type 1,95,2018,6,10,Online,0,0,0,119.85,1,Not_Canceled
26431,INN26432,1,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,4,4,Online,0,0,0,99.9,0,Not_Canceled
31453,INN31454,3,0,2,1,Meal Plan 1,0,Room_Type 4,104,2018,5,14,Online,0,0,0,159.3,2,Not_Canceled
12128,INN12129,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled
31572,INN31573,2,0,0,3,Meal Plan 1,0,Room_Type 1,184,2018,8,9,Online,0,0,0,105.3,2,Canceled
17568,INN17569,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
13531,INN13532,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,80.75,1,Not_Canceled
2589,INN02590,2,0,1,5,Meal Plan 2,0,Room_Type 1,213,2018,8,23,Online,0,0,0,123.25,0,Canceled
28627,INN28628,2,0,1,0,Not Selected,0,Room_Type 1,87,2018,6,26,Online,0,0,0,85.5,1,Not_Canceled
22846,INN22847,2,0,0,1,Meal Plan 1,0,Room_Type 1,98,2018,5,7,Online,0,0,0,126.9,0,Canceled
14862,INN14863,2,0,0,3,Meal Plan 1,0,Room_Type 4,127,2018,10,12,Online,0,0,0,132.3,2,Canceled
29143,INN29144,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
14825,INN14826,2,0,0,1,Meal Plan 1,0,Room_Type 1,152,2018,8,20,Online,0,0,0,105.3,2,Canceled
35452,INN35453,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled
31719,INN31720,2,1,2,4,Meal Plan 1,0,Room_Type 1,132,2018,7,14,Online,0,0,0,114.75,0,Canceled
15634,INN15635,1,0,0,3,Meal Plan 1,0,Room_Type 4,73,2018,6,16,Online,0,0,0,149.4,1,Not_Canceled
4982,INN04983,2,0,2,3,Meal Plan 1,0,Room_Type 4,48,2018,4,1,Online,0,0,0,131.4,0,Canceled
2831,INN02832,1,0,0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,98.0,0,Not_Canceled
2143,INN02144,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Online,0,0,0,100.0,0,Canceled
10243,INN10244,2,0,0,3,Meal Plan 1,0,Room_Type 4,47,2018,3,10,Online,0,0,0,91.8,0,Canceled
8816,INN08817,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,107.0,1,Not_Canceled
14987,INN14988,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0,Canceled
5853,INN05854,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,9,13,Online,0,0,0,184.0,1,Not_Canceled
471,INN00472,2,0,0,4,Meal Plan 1,0,Room_Type 1,60,2017,12,9,Online,0,0,0,96.3,1,Not_Canceled
11468,INN11469,2,0,0,3,Meal Plan 1,1,Room_Type 1,8,2017,8,13,Online,0,0,0,99.0,2,Not_Canceled
26688,INN26689,2,0,2,2,Meal Plan 1,0,Room_Type 1,170,2017,10,9,Online,0,0,0,119.0,0,Canceled
32136,INN32137,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled
17394,INN17395,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,2018,4,3,Offline,0,0,0,76.0,1,Not_Canceled
18662,INN18663,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
90,INN00091,2,0,1,3,Not Selected,0,Room_Type 1,110,2018,5,5,Online,0,0,0,101.58,1,Not_Canceled
20766,INN20767,1,0,0,1,Not Selected,0,Room_Type 1,21,2018,11,24,Online,0,0,0,88.0,1,Not_Canceled
15533,INN15534,2,0,0,1,Meal Plan 1,0,Room_Type 1,100,2018,10,26,Online,0,0,0,90.9,0,Canceled
1014,INN01015,2,0,0,4,Meal Plan 1,0,Room_Type 2,232,2018,8,17,Online,0,0,0,81.82,1,Canceled
33158,INN33159,2,0,1,2,Meal Plan 1,0,Room_Type 1,47,2018,3,11,Online,0,0,0,59.91,1,Not_Canceled
26594,INN26595,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
24792,INN24793,2,0,2,3,Meal Plan 1,0,Room_Type 4,61,2018,9,11,Online,0,0,0,149.4,1,Not_Canceled
5695,INN05696,2,0,0,2,Meal Plan 1,0,Room_Type 4,75,2018,5,3,Online,0,0,0,140.4,1,Canceled
8187,INN08188,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
29353,INN29354,1,0,0,2,Meal Plan 1,0,Room_Type 1,85,2017,9,9,Corporate,0,0,0,90.0,0,Not_Canceled
21081,INN21082,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2017,10,7,Online,0,0,0,119.35,0,Not_Canceled
18163,INN18164,2,1,0,2,Meal Plan 1,0,Room_Type 4,52,2018,12,29,Online,0,0,0,148.91,2,Not_Canceled
20259,INN20260,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,4,Corporate,1,1,10,65.0,1,Not_Canceled
17338,INN17339,2,0,2,2,Meal Plan 1,0,Room_Type 6,7,2018,9,11,Online,0,0,0,144.14,1,Canceled
24760,INN24761,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Canceled
28483,INN28484,2,0,1,3,Meal Plan 1,0,Room_Type 4,103,2018,5,5,Online,0,0,0,95.88,1,Not_Canceled
5539,INN05540,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110.0,1,Canceled
20670,INN20671,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,126.0,1,Not_Canceled
2102,INN02103,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2017,10,12,Corporate,0,0,0,65.0,0,Not_Canceled
5461,INN05462,2,0,1,1,Meal Plan 1,0,Room_Type 1,59,2018,11,19,Offline,0,0,0,75.0,0,Not_Canceled
15051,INN15052,2,0,2,3,Not Selected,0,Room_Type 1,48,2018,4,1,Online,0,0,0,63.22,1,Not_Canceled
25512,INN25513,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled
6200,INN06201,2,2,0,4,Meal Plan 1,0,Room_Type 6,10,2017,8,25,Online,0,0,0,153.0,1,Not_Canceled
22855,INN22856,1,0,2,1,Meal Plan 1,0,Room_Type 1,38,2018,6,19,Offline,0,0,0,81.0,0,Not_Canceled
21202,INN21203,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
35142,INN35143,2,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,12,11,Offline,0,0,0,80.0,0,Not_Canceled
14125,INN14126,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,4,Online,0,0,0,115.0,1,Not_Canceled
15218,INN15219,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,2018,6,19,Online,0,0,0,141.0,1,Not_Canceled
20928,INN20929,2,0,1,2,Not Selected,0,Room_Type 1,6,2018,3,11,Online,0,0,0,97.0,1,Not_Canceled
32119,INN32120,2,2,2,4,Meal Plan 1,0,Room_Type 6,63,2018,4,10,Online,0,0,0,167.45,1,Canceled
10358,INN10359,2,0,0,1,Not Selected,0,Room_Type 1,45,2018,3,8,Online,0,0,0,67.5,0,Canceled
32690,INN32691,2,0,1,2,Meal Plan 1,0,Room_Type 4,46,2017,11,6,Offline,0,0,0,60.0,0,Not_Canceled
5425,INN05426,2,0,0,4,Meal Plan 1,0,Room_Type 4,78,2018,4,6,Online,0,0,0,108.45,1,Not_Canceled
32675,INN32676,2,0,2,1,Not Selected,0,Room_Type 1,32,2018,9,25,Online,0,0,0,99.0,1,Not_Canceled
21607,INN21608,3,0,1,2,Meal Plan 1,0,Room_Type 4,103,2018,7,8,Online,0,0,0,146.7,0,Canceled
34179,INN34180,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
13805,INN13806,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
25717,INN25718,2,0,2,8,Meal Plan 1,0,Room_Type 1,122,2018,7,14,Online,0,0,0,101.15,1,Not_Canceled
5245,INN05246,3,0,1,1,Meal Plan 1,0,Room_Type 4,43,2018,7,18,Online,0,0,0,168.3,2,Not_Canceled
9604,INN09605,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
6118,INN06119,2,0,0,1,Meal Plan 1,0,Room_Type 4,54,2018,9,30,Online,0,0,0,132.3,1,Not_Canceled
15398,INN15399,2,0,0,2,Meal Plan 1,0,Room_Type 2,11,2017,12,11,Complementary,0,0,0,0.0,1,Not_Canceled
36178,INN36179,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
2226,INN02227,2,0,2,1,Not Selected,0,Room_Type 1,15,2018,3,5,Online,0,0,0,84.33,0,Not_Canceled
14404,INN14405,2,0,0,4,Meal Plan 1,0,Room_Type 1,38,2018,3,8,Online,0,0,0,81.9,1,Canceled
9357,INN09358,1,0,0,1,Meal Plan 1,0,Room_Type 1,41,2017,10,28,Online,0,0,0,120.0,3,Not_Canceled
24902,INN24903,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,17,Complementary,0,0,0,0.0,0,Not_Canceled
33683,INN33684,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled
89,INN00090,2,0,0,3,Meal Plan 1,0,Room_Type 5,146,2018,8,9,Offline,0,0,0,113.56,0,Not_Canceled
576,INN00577,2,0,0,1,Not Selected,0,Room_Type 1,50,2018,10,19,Online,0,0,0,108.0,1,Canceled
6819,INN06820,2,0,0,2,Meal Plan 1,1,Room_Type 1,19,2017,12,16,Online,0,0,0,96.0,0,Not_Canceled
19558,INN19559,3,0,1,3,Meal Plan 1,0,Room_Type 1,178,2018,8,22,Online,0,0,0,127.93,2,Canceled
21900,INN21901,3,0,0,3,Meal Plan 1,0,Room_Type 5,103,2018,12,27,Offline,0,0,0,113.05,1,Not_Canceled
24878,INN24879,2,0,0,3,Meal Plan 1,0,Room_Type 1,159,2018,8,2,Offline,0,0,0,82.44,1,Not_Canceled
19323,INN19324,2,0,1,4,Meal Plan 1,0,Room_Type 2,187,2018,9,12,Offline,0,0,0,80.75,0,Not_Canceled
30178,INN30179,2,0,2,1,Meal Plan 1,1,Room_Type 1,44,2017,9,12,Online,0,0,0,120.6,2,Not_Canceled
29726,INN29727,2,1,1,1,Meal Plan 1,0,Room_Type 4,135,2018,7,16,Offline,0,0,0,102.09,0,Canceled
23970,INN23971,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
26829,INN26830,2,0,1,4,Meal Plan 1,0,Room_Type 1,11,2017,8,17,Online,0,0,0,90.0,2,Canceled
7198,INN07199,2,0,0,2,Not Selected,0,Room_Type 1,97,2018,10,11,Online,0,0,0,97.2,1,Canceled
5249,INN05250,2,0,1,3,Meal Plan 2,0,Room_Type 1,106,2018,11,21,Online,0,0,0,117.3,2,Canceled
34726,INN34727,2,0,1,5,Meal Plan 1,0,Room_Type 1,166,2018,8,2,Offline,0,0,0,72.25,0,Canceled
23162,INN23163,3,0,2,2,Meal Plan 1,0,Room_Type 4,59,2018,12,4,Online,0,0,0,119.0,1,Not_Canceled
19036,INN19037,2,0,1,2,Not Selected,0,Room_Type 1,34,2018,3,11,Online,0,0,0,80.1,1,Canceled
3457,INN03458,2,0,1,1,Meal Plan 1,0,Room_Type 4,47,2018,6,4,Online,0,0,0,131.4,0,Canceled
26276,INN26277,2,0,0,4,Meal Plan 1,0,Room_Type 4,137,2018,6,28,Online,0,0,0,103.7,1,Canceled
25928,INN25929,2,1,2,1,Meal Plan 1,0,Room_Type 1,77,2018,12,3,Online,0,0,0,109.8,0,Canceled
9395,INN09396,3,0,2,2,Meal Plan 1,0,Room_Type 4,54,2018,1,10,Online,0,0,0,95.19,1,Not_Canceled
36081,INN36082,2,0,1,2,Meal Plan 1,0,Room_Type 1,207,2018,12,30,Offline,0,0,0,95.0,0,Not_Canceled
34865,INN34866,2,0,2,2,Not Selected,0,Room_Type 1,15,2018,8,20,Online,0,0,0,129.0,1,Canceled
29378,INN29379,2,0,2,2,Meal Plan 1,0,Room_Type 2,46,2018,3,18,Offline,0,0,0,74.8,0,Not_Canceled
17909,INN17910,1,2,4,6,Meal Plan 1,0,Room_Type 4,175,2018,7,10,Online,0,0,0,129.2,1,Canceled
23073,INN23074,2,0,1,0,Meal Plan 1,1,Room_Type 7,16,2018,6,12,Complementary,0,0,0,0.0,2,Not_Canceled
33578,INN33579,2,0,1,3,Meal Plan 1,0,Room_Type 4,58,2018,9,8,Offline,0,0,0,90.95,1,Not_Canceled
1837,INN01838,2,1,1,0,Meal Plan 1,0,Room_Type 1,0,2017,11,1,Online,0,0,0,90.4,0,Not_Canceled
20382,INN20383,2,0,2,2,Not Selected,0,Room_Type 1,208,2018,7,30,Online,0,0,0,80.75,0,Canceled
15331,INN15332,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Offline,0,0,0,70.0,1,Not_Canceled
17107,INN17108,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
12429,INN12430,2,0,2,3,Meal Plan 1,0,Room_Type 1,170,2018,4,8,Offline,0,0,0,78.0,0,Not_Canceled
34410,INN34411,1,0,2,5,Meal Plan 1,0,Room_Type 1,66,2018,12,23,Offline,0,0,0,63.75,1,Not_Canceled
32441,INN32442,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,2,13,Online,0,0,0,79.0,0,Not_Canceled
1350,INN01351,2,0,0,2,Not Selected,0,Room_Type 1,64,2018,1,19,Online,0,0,0,65.36,2,Not_Canceled
11815,INN11816,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2017,11,11,Corporate,0,0,0,65.0,0,Not_Canceled
31170,INN31171,2,0,1,5,Meal Plan 1,0,Room_Type 3,11,2018,11,1,Corporate,0,0,0,110.0,1,Not_Canceled
9368,INN09369,2,0,2,2,Meal Plan 1,0,Room_Type 1,104,2018,7,3,Online,0,0,0,114.3,1,Not_Canceled
16842,INN16843,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
31248,INN31249,2,0,1,3,Meal Plan 1,0,Room_Type 4,290,2018,12,1,Online,0,0,0,86.7,0,Canceled
16841,INN16842,2,0,0,3,Not Selected,0,Room_Type 1,9,2018,12,28,Online,0,0,0,109.33,1,Not_Canceled
33847,INN33848,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0,Not_Canceled
8385,INN08386,2,0,2,2,Not Selected,0,Room_Type 1,98,2018,8,14,Online,0,0,0,78.35,1,Not_Canceled
22433,INN22434,2,0,2,3,Not Selected,0,Room_Type 1,92,2018,8,28,Offline,0,0,0,63.75,0,Canceled
32122,INN32123,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
4679,INN04680,2,0,0,1,Not Selected,0,Room_Type 1,35,2018,6,21,Online,0,0,0,89.1,1,Canceled
4132,INN04133,3,0,1,1,Meal Plan 1,0,Room_Type 4,49,2018,5,7,Online,0,0,0,159.3,2,Not_Canceled
8131,INN08132,2,0,0,2,Not Selected,0,Room_Type 1,68,2018,3,11,Online,0,0,0,67.5,1,Not_Canceled
9867,INN09868,2,0,2,6,Meal Plan 1,0,Room_Type 1,99,2018,4,27,Offline,0,0,0,80.75,1,Not_Canceled
1007,INN01008,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,2,5,Online,0,0,0,91.0,1,Canceled
33987,INN33988,1,0,2,2,Meal Plan 1,0,Room_Type 1,149,2018,1,17,Offline,0,0,0,71.0,0,Not_Canceled
29396,INN29397,2,0,2,2,Not Selected,0,Room_Type 1,157,2018,7,16,Online,0,0,0,87.13,0,Canceled
8733,INN08734,1,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,10,16,Offline,0,0,0,66.5,0,Not_Canceled
12434,INN12435,2,0,1,4,Meal Plan 1,0,Room_Type 1,92,2018,11,2,Online,0,0,0,90.0,0,Not_Canceled
35954,INN35955,2,0,2,4,Meal Plan 2,0,Room_Type 1,152,2018,7,16,Online,0,0,0,133.17,0,Canceled
7052,INN07053,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,2018,10,9,Online,0,0,0,177.62,1,Not_Canceled
25045,INN25046,2,0,2,3,Meal Plan 1,0,Room_Type 4,20,2018,11,13,Online,0,0,0,96.9,1,Canceled
23392,INN23393,2,0,0,1,Meal Plan 1,0,Room_Type 1,25,2017,9,5,Online,0,0,0,105.0,1,Canceled
17649,INN17650,2,0,2,3,Meal Plan 1,1,Room_Type 1,9,2018,6,19,Offline,0,0,0,104.0,0,Not_Canceled
33877,INN33878,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,2018,6,21,Online,0,0,0,76.92,0,Canceled
163,INN00164,2,0,1,1,Not Selected,0,Room_Type 1,197,2018,8,1,Online,0,0,0,85.5,1,Not_Canceled
35808,INN35809,1,0,2,5,Meal Plan 1,0,Room_Type 4,38,2018,6,17,Online,0,0,0,126.77,1,Canceled
26306,INN26307,2,0,0,4,Meal Plan 1,0,Room_Type 1,96,2018,10,19,Online,0,0,0,118.8,2,Not_Canceled
30526,INN30527,2,0,1,3,Not Selected,0,Room_Type 1,23,2018,12,1,Online,0,0,0,74.8,1,Not_Canceled
28563,INN28564,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
25138,INN25139,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,70.0,0,Not_Canceled
18921,INN18922,2,1,2,6,Not Selected,0,Room_Type 1,149,2018,7,12,Online,0,0,0,106.75,0,Canceled
23891,INN23892,2,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,85.0,0,Not_Canceled
10519,INN10520,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled
30457,INN30458,1,0,1,2,Meal Plan 2,0,Room_Type 1,80,2018,9,26,Offline,0,0,0,86.0,0,Not_Canceled
35408,INN35409,2,1,0,1,Meal Plan 1,0,Room_Type 2,3,2018,7,2,Complementary,1,0,3,0.0,1,Not_Canceled
3044,INN03045,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Online,0,0,0,120.0,0,Canceled
15388,INN15389,2,0,2,2,Meal Plan 1,0,Room_Type 1,26,2018,10,9,Offline,0,0,0,85.0,0,Not_Canceled
24019,INN24020,2,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,12,30,Online,0,0,0,148.0,0,Not_Canceled
34048,INN34049,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,0,Canceled
9401,INN09402,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,70.67,0,Not_Canceled
8486,INN08487,2,0,2,2,Meal Plan 1,0,Room_Type 1,19,2017,12,5,Online,1,1,0,69.0,0,Not_Canceled
27985,INN27986,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,12,16,Online,0,0,0,78.0,1,Not_Canceled
21635,INN21636,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
24412,INN24413,2,0,2,2,Meal Plan 1,0,Room_Type 1,193,2018,7,31,Offline,0,0,0,72.25,1,Not_Canceled
6919,INN06920,2,0,1,3,Meal Plan 1,0,Room_Type 4,12,2017,9,7,Online,0,0,0,77.57,1,Not_Canceled
3216,INN03217,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,8,21,Online,0,0,0,167.0,0,Canceled
9256,INN09257,2,0,0,1,Meal Plan 1,0,Room_Type 1,93,2018,7,23,Offline,0,0,0,72.25,0,Not_Canceled
4766,INN04767,2,0,0,1,Meal Plan 1,0,Room_Type 1,38,2017,10,13,Offline,0,0,0,84.0,0,Not_Canceled
5750,INN05751,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,140.0,0,Canceled
12109,INN12110,2,0,1,1,Meal Plan 1,0,Room_Type 1,190,2018,4,9,Offline,1,13,1,70.0,0,Canceled
21163,INN21164,2,1,0,3,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Offline,0,0,0,85.0,0,Not_Canceled
2683,INN02684,2,0,2,3,Meal Plan 1,0,Room_Type 1,244,2018,10,30,Online,0,0,0,85.85,0,Canceled
